user_id,item_id,category_id,hist_item_ids,label
26,100,9,138|181|74|31|12|2|75|107|98|48|136|176|47|135|109,0
344,150,9,165|100|89|145|102|92|92|47|94|89|27,1
221,136,7,192|23|134|167|38|152|128,0
169,40,2,71|17|156|82|117|99|73|167|101|156|156|156|73|170|57,1
475,37,9,5|47|37|145|89|27|94|34|89|165|89|89|5|89,0
482,73,2,48,0
361,40,2,22|57|73|99|119|117|22|82|101|119|156,1
252,68,1,63|44|24|82|100,1
263,45,10,45|23|80|140|144|194|144|66|66|152|63|160|66|11,1
268,65,4,76|187|87,0
34,48,7,178|35|174,1
467,22,2,119|101|57|73|101|22|82|167|99|82|177|117,1
465,156,2,139|125|100|146|68|154|69|96|14|181|138|50|9,1
241,7,7,41|75|137|102|85|65|82|65|116|153|120,0
394,164,5,163,0
61,112,6,125|10|28|128|78|78|158|16|115|56|10,1
228,33,6,72|113|102|61|99|107|4|145|90|59|6,0
419,130,6,20|20|128|115|28|157|112,1
483,5,9,150|37|124|150|94,0
3,180,10,12,0
40,69,5,106|105|160|135|2|122|159|28|79|129|2|143|170|106|90,0
472,176,8,7|2|24|115|20|8|190|121|162,0
306,138,4,184|20|3|169|165|96,0
362,197,2,135|121|6|130|29|56|123|157,0
143,142,3,128|120|59|198|41|185|150|198|129|71|57|36|194,0
350,26,5,33|21|21|125|193|11|128|121|14|30|89|139|45|87,0
246,138,4,62|198|67|62|138|87|93|193|138|87|193|87|200,0
494,142,3,56|118|124|91|63|91|101|26|133|169|65|79|19,0
291,182,5,98|124|7|100|18|53|72|9|53|126|200|156,0
221,71,2,80|67|197|49|170|94|192|84|100|79|42|169|115,0
387,70,8,17|169|76|1,0
464,110,3,109|147|118|82|135|12|102|79|100|27|181|171,0
333,58,8,123|199,0
78,99,2,71|40|117|101|117|17|82|22|177|22|186|22,1
56,72,5,140,1
242,190,7,176|11|73|189|34|9|192|40|72,1
86,146,1,143,0
475,84,7,54|102|161|186|151|134|139|82|138|115|105|63,0
176,5,9,150|26,0
295,119,2,91|140|166|49|25|93,0
192,125,6,103|45|147|190|175|82|10|176|115|156,0
420,4,5,96|20|55|106|54|93|78|139|83,0
107,61,8,55|78|138|142|1|152|150|35|68|154|116,0
316,103,1,132,1
189,70,8,173|15|105|14|24|14,0
166,152,10,60|27|133|157|110|116|75|193|178|82|152,1
175,167,2,92|15|157|63|19|44|134|164,0
296,92,9,135|119|107|178|170|12|117|82|97|13|168,0
466,165,9,83|148,1
264,35,1,35|55|44|171|55|195|132,1
154,181,2,86|155|126|8|2|48|151|53|179|60|179|184|146|36|15,0
87,198,4,155|155|63|7|20|165|70|145|161|180|99|128|40|189|177,0
195,83,9,157|185|6|156|14|174|51|73|144|169|83,0
158,105,8,88,0
57,44,1,103|169|137|68|86|149,1
62,86,1,69|170|13|86|104|51|109|181|89,0
462,3,5,164|19|162|164|108|3|30|53|175|26|154,0
6,48,7,111|107,0
320,57,2,8|9|11,0
79,117,2,89|136,0
201,70,8,13|42|58|12|41|12,0
236,118,3,38|77|118|31|118|38,0
25,108,5,113|30|90|184,0
59,22,2,12|171|105|96,0
190,116,1,26|16|101|199,1
128,34,9,151|79|124|200|34|23|44|31|166,1
439,171,1,126|116|68|55|44|68|146|149|32|9|103|146|126|149,0
270,11,10,178|66|11,0
223,27,9,193|154|48|8|139|68|28,0
75,3,5,166|177|127|193|117|96,0
256,89,9,91|124|36|150|102,0
367,107,7,42|182|12|9|7|22|50|99|56|91|90|88|12|108|60,0
270,145,9,199|141|93|130|13|166,0
347,2,7,189|118|137|106|65|136|85|190,0
420,136,7,161|2|98,1
138,123,5,120|72|123|72|139|69|162,1
444,137,1,113|73|155|146|126|78|35|124|68|181|13|170|156|104|199,0
359,169,1,185|10|190|109|162|44|69|146|33|21|122|2,0
357,101,2,191|140|25|50|5|12|89|133|21|197,1
388,104,8,113|140|184|27|13|18|54|71|176|105|149|116|191|66,0
117,197,2,55,0
230,61,8,58|173|104|176|109|12|15|127|12|15|127|50|24|24,1
158,191,7,189|181|25|65|149|197|181|58|180|146|93,0
189,183,7,74|161|107|122|48|59|136,0
130,17,2,167|41|130|22|18|41|105|59|45|168|35|20|23|177,0
404,57,2,92|152|42|12|147|191|116|24|23|109|180|123,0
152,96,3,41|12|81|48|196|64|7|87|148|138|196|74|105|112|5,0
3,138,4,65|189|62|67|93|135|21|196|21|196|62|187|187|93|138,1
37,132,1,97,0
12,144,10,45|112|109|46|41|104|118|196|100,0
223,62,4,187|135|67|187|67|198,1
117,152,10,194|23|11|152|11|194|194|144|160|80,1
480,140,10,80|180|63|160|60|45|160|160|63|152|199|66,1
260,178,10,29|4|125|60|195|200|135|127|61|15,0
31,193,4,193|87|43|43|135,1
435,75,5,147,0
35,94,9,5|124|148|100|124|5|124|145|36|89|89|18|27|37|27,1
251,126,1,94|93|27|1,0
385,40,2,120|18,0
202,23,10,185|108|62|164|160|42|193|107|53|90,0
135,88,8,173|50,1
281,87,4,36|84|43|57|138|135|189|153|85,1
465,35,1,103|169|146|146|126|44|146|169|169|126|6|146|44|35,1
246,56,6,103|91|178|57|3|161,0
41,169,1,84|144|130,0
497,18,9,124|37|89|102,1
11,171,1,6|195|195|195|6|32|103|126|86|44|44|126|195|149|35,1
367,2,7,122|122|129|107|129|84|7|2|155|129|97,1
128,118,3,188|142|142|147|110|151,1
18,2,7,121|122|129|74|129|59|161|25|39|155,0
16,106,8,106|109|15|49|15|24|24|105|173|88|1|106|88|127|50,1
354,45,10,193|107|186|194|118|110|83|90|147,0
422,28,6,141|116|114|71|148|51|131|106|74|161|64|132|51|41|116,0
58,25,7,157|167|33|112|170|162|141|67,0
384,107,7,183|74|59|7|97|39|191|190|183|74,1
137,107,7,193|45|105,0
195,41,8,120,0
455,14,8,67|27|160|14|93|190|82|166|139|160|190|20|61|65,1
34,190,7,79|98|190|39|39|121|59|136|129|79|25|7|98,1
161,192,7,87|183|115|92|186|133|197|173|200|112|75|13|146|54|3,0
402,157,6,114|54|158|49|124,0
415,136,7,100|185|162|37|56,0
93,179,6,111,1
6,142,3,54|76|196|142|7|7|70|42|82|200,0
242,132,1,116|44|32|9|9|68|149|32|6,1
282,1,8,50|134|88|58,1
280,116,1,9|6|68|126|169,1
259,76,4,187|87|67|43|193|200,1
108,160,10,3|80|104|49,0
15,132,1,160|159|61|119,0
318,68,1,6|35,1
296,37,9,187|10|17|34|49|86|183,1
121,143,5,44|85|57|157|12|120|159|1|181,0
381,137,1,68|9|86|126|146|55|171|6,1
348,57,2,1|104|63|79|87|63|3|81|81|145|95|110|94|85,0
359,100,9,20,0
429,128,6,131|131|130|16|112|33|158|125|115|115|130|131|28|179|131,1
104,76,4,168|193|189|166|62|200|168|76|65|52|67|52|196|93,0
481,91,9,123,0
311,31,3,105,0
410,87,4,121|29|196|61|181|130|59|98|25|124|13|128|40,0
45,178,10,185|152|152|48|168|200|76|118|175|53|198|61|194|47|149,0
220,46,5,199|134|88|185|53|104|100|178|23|124|162,0
148,84,7,73|94|156|8|181|141|169|82|90|67|167|15|106|52|128,0
23,80,10,140,1
429,150,9,71|159|168|156|5|197|49|3|113|92,1
54,88,8,35|123|161|7|68|24|98|79|35|193|153|110,0
468,83,9,92|145|37|102|34|36,1
248,28,6,150|139|86|97|47|114|41|128|84|48|96|187|113,0
173,31,3,141|31|110|153|188|31|77|38|96,1
432,66,10,85|187|101|157|192|67|156|163|44|46,0
381,151,3,142|110|151|188|118|141,1
465,102,9,91|37|92|89|34|124,1
455,38,3,35|184|61|123|28|92|167,0
486,161,7,195|187|195|165|39|44|130,0
471,162,5,46|25|53|155|189|123|50|121|102|104|70|28|73|179|82,0
231,120,5,86|1|102|90|72|133|151|53|101|102,1
255,35,1,9,1
428,89,9,69|137|83|38|76|196,1
288,195,1,14|187|51,0
196,199,10,92|9,0
492,70,8,107|93,0
153,4,5,146|50,0
110,128,6,153|41|117|2|182|148|125|120|134|85|194|43,0
419,15,8,105|105|24|134|70|176|85,1
436,181,2,110|148|69|88|126|45|67|9|154,0
299,29,5,46|154|139|120|108|30|54|184|182|154|175|163,0
200,28,6,95|66|67|110|200|82|43|153|59|108|51|43|51|72,0
348,11,10,69,0
139,24,8,13|106|13,1
414,76,4,165|31|17,0
484,187,4,166|132|42,1
330,45,10,60|180|11|60,1
441,50,8,31|16|46|160|166|52|196|176|198|151|115|197|138,0
416,115,6,125|56|33|115|56|33|28,1
332,24,8,49,1
422,114,6,157|28,1
115,156,2,55|152|13|58|64|4|120|162|32|178|191|175|145|90,0
102,91,9,160|112|80|22|83|44,1
474,35,1,132|86,0
326,162,5,175|175|77|14|137|21|4|190|114,0
326,192,7,2|59,1
87,180,10,80|140|194|63|194|194|11,1
243,184,5,113|16|14,1
8,191,7,98|107|59|161|59|107|121|74,1
439,32,1,81|9|136|76|68,1
279,193,4,143|144|113|161|168|168|66|135|12|113,1
339,85,8,13|61|1|12|58|88|85|42|105|104|49|49|61,1
64,185,5,135|113|170|113,1
28,73,2,44|128,0
332,163,5,114|116|108|107|148|181|101|27|89|51|106,0
291,63,10,171|200|7,0
206,169,1,129|100|196|152|75|84,0
203,107,7,167|194|13|48|138|30|123,0
212,102,9,89|102|124|165|100|36|47|34|34|37|91,1
394,26,5,80|64|91,0
324,62,4,105|18|100,0
111,200,4,26|129|96|164|79|38|23|149|47,1
334,143,5,38|19|56|57|75|49,0
44,179,6,125|158|179|16|112|115|115,1
202,185,5,160|195|143|30|51|69|51|125|110|43|140,1
479,63,10,144|12|170|101,0
229,135,4,62|198,1
298,133,6,159|125|116|140|171|187,0
254,193,4,21,1
489,129,7,155|190|97|39|183|79|161,1
399,17,2,65|195|18|29|74|190|179|113|191|181,1
450,129,7,183|74|2,1
432,24,8,14|50|173|50|105|1|13|50|41|24|50|104|14|111,1
424,177,2,170|40,1
362,104,8,17|134|97|50|134|58|44|111|72|179,1
330,69,5,131|22,1
459,198,4,92|111|51|129|2,0
27,145,9,195|17|28|117|143|132|67|41|13|75|61|61,0
44,49,8,13|58|173|111|85|105|106|127|104|85|12|173|88|42,1
392,162,5,175|19|72|90|143|54|54|182|123|123|30|90|75|120,0
461,127,8,136|80|137|28|148|14|70|182,0
166,18,9,144|88,0
199,54,5,45|144|164,0
244,194,10,178|199|66|194|11|180|66|63|160|45|199|160|11|180,0
407,129,7,183|39|136|48|7|39|98|192|2|7,1
47,165,9,18,1
226,38,3,188|110|118,1
280,55,1,195|149|147|162|106|62|108|185|176,0
177,3,5,11|64|143|169|178,0
281,112,6,128|16,1
408,77,3,142|8|77|110|38|8,1
210,55,1,112|166|14|197|96|76|124|183|188|156|97,0
75,26,5,64|143|90|175|30|162|143|163,1
259,195,1,132|86|169,1
476,68,1,169|86,1
379,98,7,1|80|82|178,0
42,79,7,107|74|129|191|59,1
2,94,9,37|145,1
135,23,10,105|114|33|137|134|29|87,0
145,120,5,143|15|69|187|198|30|198|196|176|166|16|25|123|21,0
456,51,2,108|88|121|161|169|5|132|124|10,0
360,133,6,28|128|128|20|10|130,1
476,192,7,53|75|138|62,0
71,159,8,130|104|142|99|145|66|103|77|200|36|57,1
257,6,1,65|67|16|107|114|133|181|141,0
399,159,8,176|70|24|58|1|42|172|13|172|88,1
440,24,8,41|172|41|106|61|85|15|159|15,0
203,14,8,42|88|70|61|104|172|105|13|24|105|50,1
298,47,9,36|145,1
55,113,5,11|123|114|6|18|141|180|170|114,0
263,182,5,36|76|162|90|118|174,0
366,64,5,178|167|129|154|66|157,1
476,113,5,26|196|146|199|44|159|77|21|97|94|101,0
428,40,2,71|71|197|51|117|73|82|167|170|101|156|17|57|170,1
446,82,2,93|33|28|198|150,0
398,140,10,191|146|33|101|14|34|145|75|33|196|188,0
147,161,7,97|39|98|183|121|25|161|107|59|174|190,0
121,150,9,48|90|15|90|130|175|31|178|200|14|193|182|6|13,0
363,81,5,18|167|168|179|195|9,0
211,90,5,105|118|167|143|187|9|81|123|172|63|136|42|119|156|164,0
441,110,3,77|118|38|38|77|8,1
240,187,4,123|173|168|119,0
213,170,2,166|188|114|121|62|67,0
271,134,8,149,0
146,108,5,46|108,1
36,154,5,8|141|101|199|8|30|50|157|16|25|147|84|142|74|18,1
240,177,2,41|75|137,1
422,190,7,2|183|84|107|39|39|84|59|192|7|121|121|7|98|191,1
83,11,10,11|199|45|66|45|45|199|66|152|45|63|66|144|194,1
122,160,10,80|178|11|66|45|45,1
109,152,10,178|80|199|66|180|45|199|63,1
314,66,10,184|18|145|61|64|73|77|142|161|73,1
363,184,5,118,0
152,25,7,182|38|189|123|53|10|160|161|3|96|97|93|74|66,0
168,23,10,38|151|73|26|194|186|84|86|85|39|22,1
137,8,3,123|29|186|163|36|43|67|19|70|134|146|2|71|167,0
368,50,8,95|35|107|105|115|162|155|61|94|18|158|28|14|105,1
461,37,9,186|21|124|72|47|184|192|167|30|145|72|76|39,1
295,108,5,6|166|120|141|107|78|51|132|167|66,1
290,48,7,55|91|136|160|148|102|92|66|198|147|179|148|18,0
158,182,5,45|26|190|190|156|63|167|58,1
440,63,10,160|60|178|11|66|45|11|178|45|160|23,1
446,98,7,196|188|98|111|34|150|103|57|62|17,1
282,163,5,29,1
304,109,8,53|175|109|75|74|74|88|39,0
301,175,5,162|19|90|69|3|19|30|3|75,1
26,193,4,87|189,1
249,115,6,3|200,0
495,77,3,141,1
459,190,7,2|155|161|107|121|183|39|121|161|59|74,1
3,191,7,160|94,0
375,22,2,71|156|82|170,1
380,143,5,59|71|185|125|168|6|157|38|114|78,0
231,102,9,102|124|5|47|150|47|145|92|37|47|91,1
341,182,5,77|162|183|90|121|174|28|50|126|36|159|54|68|163|106,0
258,103,1,200|157|129|97|159|94|28|55|9|141|195|76|147,0
442,4,5,34|167|80|48|111|198|33|63|128|19|191,0
208,167,2,89|45|101|168|32,0
18,136,7,128|58|31|82|175|156|36|112,0
37,61,8,144|42|12|158|142|186|120|96|135|159|126,0
160,176,8,104|127|172|42|24|14|104|127|176,1
17,54,5,106|138|178|97|130|173|87|42,1
138,27,9,37|37|47|91|27|150|165|102|27|89,0
178,84,7,70|195|165|101|107|2|41|2|162|189,1
177,163,5,9|130|172|14|199|133|11,0
442,145,9,106|128|39|152|190|195,0
87,127,8,112|108|111|69|152,0
304,133,6,112|115,1
414,4,5,120|19|123|123|162|46|29|113,1
486,82,2,88|2|127|89|8,0
98,99,2,51|99|177|71|156|177|117|101|51|101|17|40,1
174,73,2,167|101|197|197|99|170|99|181,1
384,177,2,51|57|186|71|181|73|181|117|22,1
136,46,5,184|175|175,0
453,127,8,70|100|128,0
261,173,8,176|49|85|104,0
53,105,8,111|172|127|159,1
406,68,1,68|126|86|126|149|86,1
250,92,9,194|189|55,1
307,97,7,74|39|39|7|59,1
125,9,1,149|137|146|55|169|132|9|9|171|44,0
234,6,1,109|53|145|24|104|83|129|99|197|197,1
247,119,2,105|153|66|77|85|15|99|77|47|50|7|178,0
147,92,9,180|130|138|185|3|35|193|26|90|5|66|35|52,0
407,179,6,134|162|173|40|138|28|99|18|111,0
426,116,1,137|32|132|68|116|149|55|171|86|116,1
141,196,4,80|163|24|27,0
7,19,5,8|33|29|106|187|88|127|61|19|44,0
125,197,2,73|167|181|156|17|82|186|51|101|101,1
279,1,8,105|111|41|13,1
370,192,7,190|84|48,1
13,31,3,151|142|153|31|8|142|188|141|188|96|142|118|153|142|110,1
38,31,3,7|33|139|6|68|39|11|42,0
57,25,7,176|156|85|195|107|142|194|145|119|124|131|196|141|60|5,0
392,188,3,153|151|153,0
432,69,5,59|188|88|42|114|16|26|87|127|117|12|136,0
20,6,1,149|35|195|6|68|146|132|149,1
384,165,9,41|23|165,0
248,72,5,175|4|19|26|120|162|163|162|113,0
352,37,9,89|100|34|47|148|5|34|100|145|89|18|27|148|36|92,1
469,163,5,162|139|64|4|154|164|143|123|143|54|26|123,1
36,142,3,181|13|191|67|88|126|172,0
53,18,9,150|47|47|34|145|100|36|165|5|124|34|124|91,1
311,33,6,191|147|165|122|42|163|18,0
286,70,8,61|127|49|13|70|159|105,1
127,144,10,91|195|87|154|93|114|129|72|188|92|154,0
118,194,10,159|189|24|30|44|23|17|26|98|75|69|35,0
487,29,5,30|90|108|19,1
88,136,7,107|190|183|39|136|59|183|98|161,1
468,27,9,97|12|109|95|79|89|125|166|79|4|112|189|79|25,0
451,60,10,66|66|60|180|80|194|180|178|80|199|144,0
219,51,2,71|177|177|167|197|101|177|117|17|82|17|156|40|73,0
169,102,9,71|86|52|136|129|162|74|47|7,0
378,74,7,47|60|141|104|150,0
119,24,8,63|125,1
307,20,6,41|72|103|109,0
378,168,4,79|71|108|121|14|200|9|81|91|70|44|107|2|149|136,0
444,30,5,113|163|53|175|154|75|29|154|184|30|3|46|54,0
482,135,4,65|65|198|166,1
244,93,4,166|62|52|67,1
371,22,2,105|54|10|1|30|150,1
19,44,1,86|6|32,1
153,71,2,22|197|197|71|57|17|197|17|17|22|71|197,1
326,160,10,199|63|80|178|194|11|80|180|23|66|144,0
184,157,6,112|115|114|133|130|179|56,1
264,63,10,194|152|60|60|45|140|23|23|178|140|140|63|144,1
285,17,2,183|193|44|155|42|1|49|101|13|56|10,0
77,53,5,77|41|65,0
230,174,7,59|190|74|155|48|98|7|122|136|98|97|59|161,1
138,121,7,3|194|122|52|12|152,0
189,46,5,108|29|123|19|143|69|139|46|72|54|53,1
172,25,7,88|60|176|53|80|48|178|158,0
94,31,3,171|39|37|112,0
376,53,5,139|143|19|29|26|90|120|26|154|108|120|182|113|3|162,1
439,94,9,83|92|124,1
225,198,4,163|133|112,0
441,151,3,141|8|153|147|153|147|95|95|77|96|8|147|147,0
494,42,8,127|70|12|159|50|105|14|173,0
358,67,4,200|166|65|52|21|87,1
342,78,6,55|7|21|84,0
83,6,1,125|137|173|121|79|97|163|29|145|54,0
439,81,5,172|107|121|105|106|122|84|27,0
94,91,9,94|150|47|27|91|94|83|94|124|92,1
399,112,6,112|131|179|10,1
378,62,4,154|123|156|33|133,0
98,199,10,140|23|160|11|180|63,1
260,5,9,103|193|17|52|112|99|30|191|72|136|92|118|181|66|163,1
147,70,8,72|45|181|77|62|189|128|170|78,0
216,158,6,92|78|20|175|28|54|51,0
112,66,10,152|178|178|160|144|23|140|178|66|60|144|23,0
243,6,1,7|155|169|87|196,1
455,80,10,178|144|60|63|63|63|144|194|11|152|178|80|63|80,1
415,98,7,39|7|79|59|129|107|191|161|39|183,1
29,159,8,45|80|50,0
131,109,8,70|106|1|134|14|111|13|12|14|111|61|104|42,0
417,168,4,185,0
302,10,6,33|78|112|157|130|78|157|128,0
30,173,8,15,1
319,166,4,102|160|165|46|166|166,1
8,198,4,67|198|193|200|65|62|43|76,1
276,147,3,88|175|164|184|109|156|83|2|149|18|128|200|6,0
367,138,4,155|152|46|131|169|170|175|156|25|97|47|15|53|182,0
252,72,5,197|170|75|181|195|14|134|19,0
440,154,5,87|170|180|101|47|113|167|109|179,1
5,123,5,184|81|75|30|3|72|75|162|175|26,1
188,141,3,96|8|153|95|38,1
296,13,8,109|50|106|1,0
489,66,10,5|134|144|136|111,0
262,142,3,145|127|139|150|44|163|143,0
154,34,9,41|162|199|194|72,1
467,66,10,178|180|160|140|11,1
9,191,7,73,1
329,200,4,52|93|93|87|135|198|21|138|198|196|198,1
207,168,4,53|53|61|184|44|85|72|55|40|200|126|21|131|123|72,0
395,128,6,184|169|41|161|10|48|31,0
171,92,9,92|150,1
79,185,5,163|81|185,1
362,184,5,20|155|111|180|25|125|148|82|96,0
197,117,2,27|20|37|16|191|59|155|37|106|86|132|198|130,0
61,18,9,111|127|175|198|48,0
470,85,8,111|13|58|12|12|70|106|172|14|1|13|173|106|70,1
52,7,7,175|183|25|56|101|81|88,0
354,53,5,143|123|90|54|139|26,1
347,54,5,64|24|33|14|49|45,0
224,112,6,123|61|62|198|183|131|119|138|151|12|72|21,0
166,169,1,183|29|143|181,0
438,46,5,64|192|56|56|55|51|108,0
103,152,10,184|189,0
50,194,10,194|80|152|160|194|60|144|144|60|80,1
463,122,7,17|68|200|154|86|127|193|88|59|176|171|104|3|3,0
88,13,8,97|43|49|129|196|184|23|136|152|9|128,1
395,188,3,41|181|159|135|153|139|64|27|168,0
341,95,3,131|77|71|22|94|90|40|164|138|49,1
83,31,3,106|113|51|105|127|28|191,1
123,119,2,154|143|62|126|150|75|36|5|191,0
161,143,5,154|29|108|53|46,0
417,168,4,148|11|166|162|200|119|92|96,0
389,89,9,148|105|102|59|7,0
401,43,4,181|136|92|169|73|99|104,0
138,72,5,40|55|163|158,0
123,56,6,115|10|133|125|28|133|56|78|128|56|10|56|130,1
212,52,4,62|93|200|65,0
179,60,10,26|179|60|114|105|99|14|53|171|110|176,0
173,156,2,119|82|71|119,1
306,108,5,154,1
148,130,6,28|78|56|28,1
28,42,8,41|111|173|15|111|109|14|159|49|61|127|85|42,0
92,95,3,177|40|187|120|82|181|146|96|40|17|107|23,1
156,198,4,93|192|127|162|138|148|73,1
227,13,8,96|111|33|163|155,1
94,59,7,106|4,0
101,23,10,23|152|199|11|45|152|60|66|63|180|178|180,1
253,14,8,15|1|176|15|85|50|42|70|111,0
57,59,7,129|191|161|107|25|183|74|155|129|84|161,0
329,55,1,32|35|35|149|68|86|68|132|171|137|9|116,1
99,140,10,50|62|26|10|124|82|24|113|70|79|178|81|91|138,0
448,62,4,189|76|198,1
484,102,9,107|169|83|37|103|127|187|23|189|162|143|48|42,0
214,151,3,153|142|77|31|188|147|151|96,1
320,44,1,86|103|171|6|171|132|137|55,1
40,68,1,137|32|149,1
489,86,1,195,1
102,164,5,26|53|154|72|143|46|139|113|4,1
162,88,8,111|106|42|106|41|70|41|42,1
366,101,2,39|110|75|151|27|51|47|185|108|33|159|58|45|99|159,1
450,200,4,104|131|131|95|96,0
62,75,5,185|162|90|139|164|46|29|53|108|162|81,1
231,184,5,164|64|123,1
276,152,10,23|144|11|23|180|80|160|194|23|80|45|180|80|194,0
150,123,5,10|53|151,1
64,147,3,31|153|38|96|151|77|77|8|96|110|110|8|38,1
3,2,7,180|115|186,0
362,23,10,72|20|120|62|3|2|68|93|92|149|106,0
393,108,5,184|197,1
170,86,1,9|6|103|169|9|171|103|86,1
357,17,2,99|101|170|186|40|177|156|73|99|170|40|101|167|117|99,0
261,165,9,176|129|76|126|93|178|112|90|125|39|155|41|5|11,1
26,61,8,13|134|50|12|50|104|111|14|42|104|109|49|134|127|50,1
335,65,4,85|192|70|173|93,0
250,5,9,33|61|1|115|141|85|182|40,0
378,58,8,58|106|85|176|13|70|85,1
125,153,3,147|153|188|147|153|188|38|118|96|188|147|153|95|151,0
115,106,8,149|107|156|65|153|124|152|176|86|87|160,0
276,128,6,114,0
419,94,9,94|36|102|150|37|37|37|150|148|47|150,1
413,183,7,95|166|147|142|10|194|23|117|189|49|104|169|54|21,0
241,89,9,176|78|194|110|187|126|84|185|54|79,0
97,199,10,68|112|121|19|181|109|11,1
337,136,7,162|73|73|76|48|47|193|180|137|111|96|137|173,0
457,183,7,48|139|86|7,0
103,133,6,157|155|174|106|55|101|180|37,0
410,132,1,169|86|116|103|6|195|137,1
390,193,4,50|5|111|92|101|198|132|84|157|74|152|187|182,0
199,107,7,175|76|50|38|2|155|148|36|138|34|56|52|26|146|9,0
289,39,7,174|97|161|25|183|107|192|155,1
371,148,9,35|87|96|7|184|129|37|180|139|139|187|81|72,0
309,158,6,72|73|172|80|168|182|92|34|140|173|82|40,0
259,90,5,154|185|162|182|162|164|4,1
432,46,5,143|64|54|185|163|162|64|139|64|120|72|120|154|64|3,0
480,139,5,118|76,0
393,41,8,88|77|14|84|73|62|123|143,0
16,165,9,89|148|165|94|89|124|34|37|92|34|91|148|124|148,0
431,75,5,189|48|124|59|57|135|159|47|197|18|21|196|12|63|25,0
112,60,10,95|62|131,0
169,29,5,108|154|163|162|120|182|3,1
250,164,5,134,0
415,182,5,144|179|187,0
261,126,1,169|103|35|103|9|137|55|68|6|195|86|149|116|132,1
100,200,4,3|95|158|75|42|49|138,0
258,64,5,46|3|29|113|29|164|75|164|26|3|123|163|185|162|154,1
357,79,7,192|122|174|7|59|136|25|174|48|84|59|121|7|174|190,1
146,46,5,175|139|46|72|54|4|163|113|185|164,1
325,95,3,8|31|188|110|151|153|31|142|38|38|77,1
378,77,3,70|63|104|199,0
306,166,4,138|43|200|196|200|135|196|43|87,1
382,64,5,131|158|87|79|16|16|155|21|23,0
82,119,2,117|181|156|22|170|170|71|51|40|71|170|186|40,0
43,189,4,67,1
274,60,10,80|160|199|140|63|160|160|140|66|194|60|23,0
316,169,1,9|9|55|116|137|55|171|149|44|9|137,0
88,38,3,141|188|147|110|142|118,0
297,150,9,34|91|91|27|124|37|94,1
82,163,5,3|143,0
410,24,8,59,0
85,121,7,117|88|23|194|104|56,0
83,141,3,77|188,0
355,151,3,118|188|142|8|38|110|110|151|142|8|110,1
273,37,9,22|158|14,1
34,113,5,139|120|54|75|175|26|163|163|4|53|54|182|75,1
388,134,8,104|159|14|104|104|15|88|106|58|106,1
200,54,5,181|183|60|162|52|52|57|11|93|71,0
116,40,2,79|24|161,0
179,161,7,107|107|129|136|155|2|74,1
219,40,2,22|177|71|117|186|82|71,0
133,112,6,83|26|7,0
499,109,8,139|154|73|61|2,0
12,107,7,159|131|188|146|26|112|132,1
7,35,1,90|80|199|21|169|46|62|98|196|48|69|132|135|74,0
451,121,7,59|190|191|79|25|161|136|129|129|2|136|107|2|183,1
15,157,6,83|175,0
205,79,7,54|17|160|179|167|161|85|140|80|171|40|29|196|73|63,0
374,86,1,17|85|187|97|15|92|49|95|44|129|48|94,0
478,155,7,79|129|174|121|25|107|48|136|183|155|121|122|121|98,1
175,32,1,111|16|107|109|103|2|151|123|152|101|66|167|71,1
82,23,10,60|160|178|180|60|152|194,1
266,160,10,140|60|66,1
335,51,2,167|40|119|73|170|82|17|181,0
381,83,9,199|11|119|35|25|12|55,0
